HPC_index,name,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_100,C2H6_100
4988,hMOF-5046491,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1C1(c5ccccc5)C4(C#CC(=O)[O-])C3(c3ccccc3)C21c1ccccc1', 'c1cnc2c(n1)CC2']",pcu,6.34983,2.15742,0.306241,650.485166,687.135155,40.96735129,5.257680461
4989,hMOF-5046498,[Zn][Zn],"['N#CC12C3C4C5C3(C#CC(=O)[O-])C1C5(C#N)C42C#CC(=O)[O-]', 'N#Cc1cnc2c(n1)C(C#N)(C#N)C2C#N']",pcu,9.79306,7.09103,0.680235,3683.691503,2273.284178,38.17898064,2.5984532
4990,hMOF-5046504,[Zn][Zn],['COC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1OC'],pcu,6.72613,2.91292,0.421317,1091.073123,1064.135634,47.78105331,5.270531439
4991,hMOF-5046510,[Zn][Zn],"['CCCOC1=NC2=C([N]C1=O)C(OCCC)C2(OCCC)OCCC', 'O=C([O-])C#CC12C3C4C1C1C2C3C41C#CC(=O)[O-]']",pcu,9.30247,7.47992,0.572742,2295.825797,1737.05988,50.89202977,5.089261353
4992,hMOF-5046554,[Zn][Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCC12C3C4C5C(C41C#N)C2(CC)C53C#N']",pcu,6.8844,4.55028,0.644926,2877.072045,2195.634514,66.92671434,5.96883629
4993,hMOF-5046570,[Zn][Zn],"['N#CC12C3C4C1C1(N)C2C3(N)C41C#N', 'O=C([O-])C#CC(=O)[O-]']",pcu,7.61579,4.90655,0.673463,3382.453527,2462.213576,44.49183401,3.100369599
4994,hMOF-5046593,[Zn][Zn],"['COC12C3C4C1(C#N)C1C2C3(C#N)C41OC', 'O=C([O-])C#CC(=O)[O-]']",pcu,7.10754,4.52549,0.642159,2866.705514,2202.994178,58.92633987,4.805350317
4995,hMOF-5046711,[Zn][Zn],"['N#Cc1cc(-c2ccccc2)c(C#N)c(-c2ccccc2)c1-c1ccccc1', 'O=C([O-])C#CC12C3C4C1C1C2C3C41C#CC(=O)[O-]']",pcu,11.13469,8.16474,0.761334,5166.284421,2243.932145,30.08040203,1.354457631
4996,hMOF-5046855,[Zn][Zn],['[CH2]c1cccc(C23C4C5(C#N)C6(c7ccccc7)C4(c4ccccc4)C2(C#N)C6(c2ccccc2)C53c2ccccc2)c1'],sql,9.01446,7.12611,0.558349,2838.633266,1818.402362,32.36292798,1.970138569
4997,hMOF-5046998,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1C1(c5ccccc5)C2C3(c2ccccc2)C41C#CC(=O)[O-]', 'O=C([O-])c1ccc(N=Nc2ccc(C(=O)[O-])cc2-c2ccccc2)cc1']",pcu,11.54275,7.41043,0.717304,4439.718887,2173.881934,33.78735297,1.945199911
4998,hMOF-5047027,[Zn][Zn],"['CCOc1cc(C(=O)[O-])cc(OCC)c1N=Nc1cc([O])c(C(=O)[O-])c(OCC)c1', 'CCOC12C3C4C5C3(C#N)C1(OCC)C5(OCC)C42C#N']",pcu,12.29572,7.53217,0.719885,4474.658915,2237.439633,34.89380201,1.99423801
4999,hMOF-5047045,[Zn][Zn],"['O=C([O-])[C]1[C][C]2[CH][CH][C]C3[C]([C]C(Br)(C(=O)[O-])c4ccc(Br)c(c4)-c4c(C(=O)[O-])cc(c(C(=O)[O-])c4Br)C4=CC1C=C[C]4Br)[CH]C23', 'N#CC12C3C4C1C1(Br)C2C3(Br)C41C#N']",sql,10.74714,8.97884,0.733612,2401.436958,2186.829772,42.88853719,3.569828441
5000,hMOF-5047049,[Zn][Zn],"['[CH2]Oc1ccc(-c2c(C(=O)O)cc(-c3c(OCC)cc(OC)c(O[CH]C)c3OCC)c(C(=O)O)c2O)cc1', 'CCOC12C3C4(C#N)C1C1(OCC)C4C3(OCC)C21C#N']",sql,4.85606,2.45706,0.131263,39.27828,60.652739,10.62506897,1.647458051
5001,hMOF-5047114,[Zn][Zn],"['CCCOC12C3C4C5C(C1C53C#N)C42C#N', 'O=C([O-])C=CC(=O)[O-]']",pcu,6.38318,4.18124,0.535943,1605.304675,1474.290581,68.32998371,6.636637444
5002,hMOF-5047139,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1(Cl)C1(Cl)C2C3(Cl)C41C#CC(=O)[O-]', '[N]=CC=N']",pcu,10.48154,6.57233,0.747013,4492.83555,2726.196971,33.00595744,1.846991176
5003,hMOF-5047165,[Zn][Zn],"['CCCC12C3C4C1(C#N)C1C2C3(C#N)C41CCC', 'CCCC(=CC=CC(=O)[O-])C(=O)[O-]']",pcu,6.87824,4.9466,0.56124,2423.8504,1717.257281,53.26880888,4.784767396
5004,hMOF-5047174,[Zn][Zn],"['N#CC12C3C4C1C1(c5ccccc5)C4(C#N)C3(c3ccccc3)C21c1ccccc1', 'O=C([O-])C=CC=CC(=O)[O-]']",pcu,6.70095,4.15927,0.470145,1855.638581,1422.175947,38.6490502,2.886429976
5005,hMOF-5047176,[Zn][Zn],['N=CC=Nc1ccccc1'],sql,5.89264,3.41005,0.364181,840.481104,792.153826,49.6462464,5.042683492
5006,hMOF-5047195,[Zn][Zn],['[O]C(=CC=[C]C(=O)[O-])C(=O)[O-]'],pcu,7.75267,4.84242,0.626838,2787.408223,2154.025402,53.19665158,4.729990256
5007,hMOF-5047200,[Zn][Zn],"['CCOC12C3C4(C#CC(=O)[O-])C1(OCC)C1C2(C#CC(=O)[O-])C3(OCC)C14OCC', 'CCOC(=N)C=N[O]']",pcu,5.50515,3.85812,0.419654,1115.761527,971.441402,51.26656779,4.610018275
5008,hMOF-5047228,[Zn][Zn],"['O=C([O-])C(Cl)=CC(Cl)=C(Cl)C(=O)[O-]', 'N#CC12C3C4C1C1(Cl)C4(C#N)C3C21Cl']",pcu,7.4216,5.44874,0.706124,3271.751459,2638.495259,48.68658562,4.074686415
5009,hMOF-5047253,[Zn][Zn],"['CCC(=CC(CC)=C(CC)C(=O)[O-])C(=O)[O-]', 'CCN=C(CC)C(=[N])CC']",pcu,6.3178,4.24784,0.475343,973.982245,1030.89661,80.52218229,10.01690054
5010,hMOF-5047255,[Zn][Zn],"['[CH2]N=C(C=NCC)CC', 'CCC12C3C4C5C3(C#CC(=O)[O-])C1(CC)C5(CC)C42C#CC(=O)[O-]']",pcu,8.60817,7.60337,0.636518,3284.812318,2018.136141,50.2489622,4.035169584
5011,hMOF-5047292,[Zn][Zn],['COC12C3C4C5C3(C#CC(=O)[O-])C1(OC)C5(OC)C42C#CC(=O)[O-]'],pcu,8.10912,4.47767,0.61336,2944.851849,2127.468367,39.24729219,2.883541697
5012,hMOF-5047340,[Zn][Zn],"['N#CC12[C]3C4(Cl)C1[C]1C2(Cl)C3(Cl)C14C#N', 'O=C([O-])C#CC12C3C4C1C1(Cl)C2C3(Cl)C41C#CC(=O)[O-]']",pcu,2.47603,1.41344,0.00578615,0,0,0,0
5013,hMOF-5047380,[Zn][Zn],"['CC12C3C4C5(C)C3(C#CC(=O)[O-])C1C5(C)C42C#CC(=O)[O-]', 'CC12C3C4C5(C)C3(C#N)C1C5(C)C42C#N']",pcu,13.26599,8.54983,0.786066,6602.203321,2564.646265,25.30978906,0.895652179
5014,hMOF-5047387,[Zn][Zn],"['CCC12C3C4C1(C#CC(=O)[O-])C1(CC)C2C3(C#CC(=O)[O-])C41CC', 'CCC12C3C4C1(C#N)C1(CC)C4(CC)C3(C#N)C21CC']",pcu,12.36218,6.59732,0.72828,5416.055231,2469.597645,38.23924086,2.087106632
5015,hMOF-5047403,[Zn][Zn],"['O=C([O-])C#CC12C3C4(c5ccccc5)C5(C#CC(=O)[O-])C(C14c1ccccc1)C2(c1ccccc1)C35c1ccccc1', 'N#CC12C3C4C1C1(c5ccccc5)C4(C#N)C3C21c1ccccc1']",pcu,7.98933,5.15039,0.518112,2493.529299,1661.265212,58.04371358,5.193304986
5016,hMOF-5047417,[Zn][Zn],"['N#CC12C3C4C1(C#N)C1(C#N)C4(C#N)C3(C#N)C21C#N', 'N#CC12C3C4C5C3(C#CC(=O)[O-])C1(C#N)C5(C#N)C42C#CC(=O)[O-]']",pcu,12.30551,7.71981,0.762605,5512.74202,2440.252186,23.04337976,0.834176441
5017,hMOF-5047420,[Zn][Zn],"['N#CC12C3C4C5(C#N)C3(C#CC(=O)[O-])C1C5(C#N)C42C#CC(=O)[O-]', 'N#CC12C3C4C1C1(C#N)C4(C#N)C3(C#N)C21C#N']",pcu,11.8811,7.36699,0.768237,5788.051571,2498.769229,22.38685222,0.788012427
5018,hMOF-5047442,[Zn][Zn],"['CCCOC12C3C4C5C3(C#N)C1(OCCC)C5(OCCC)C42C#N', 'CCCOC12C3C4C5C3(C#CC(=O)[O-])C1C5(OCCC)C42C#CC(=O)[O-]']",pcu,10.87684,7.11064,0.67498,4323.293077,2209.761202,27.9301067,1.270095508
5019,hMOF-5047443,[Zn][Zn],"['CCCOC12C3C4C5C3(C#N)C1C5(OCCC)C42C#N', 'CCCOC12C3C4C1(C#CC(=O)[O-])C1(OCCC)C2C3(C#CC(=O)[O-])C41OCCC']",pcu,10.14424,7.4325,0.667185,4056.236678,2176.360616,38.66387373,2.332559005
5020,hMOF-5047445,[Zn][Zn],"['CCCOC12C3C4C1(C#CC(=O)[O-])C1(OCCC)C2C3(C#CC(=O)[O-])C41OCCC', 'CCCOC12C3C4C1(C#N)C1(OCCC)C2C3(C#N)C41OCCC']",pcu,9.83907,7.93261,0.611933,3409.391096,1915.956198,31.42819712,1.826243986
5021,hMOF-5047447,[Zn][Zn],"['N=NC12C3C4C1(C#CC(=O)[O-])C1(N=N)C2C3(C#CC(=O)[O-])C41N=N', 'N#CC12C3C4C5(C#N)C3(N=N)C1C5(N=N)C42N=N']",pcu,11.13433,7.63516,0.765295,6274.659792,2783.08273,24.46579016,0.886553853
5022,hMOF-5047476,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1C1(Cl)C2C3C41C#CC(=O)[O-]', 'Clc1cc2cncc(Cl)c2c(Cl)n1']",pcu,12.30691,7.26393,0.793551,5209.08516,2633.102756,29.03393066,1.455834351
5023,hMOF-5047490,[Zn][Zn],"['O=C([O-])c1cc2cc(Br)c(C(=O)[O-])c(Br)c2c(Br)c1Br', 'O=C([O-])C#CC12C3C4C1(Br)C1(Br)C2C3(Br)C41C#CC(=O)[O-]']",pcu,9.33873,5.80173,0.718474,2446.750418,2388.451567,29.8582565,2.231525338
5024,hMOF-5047507,[Zn][Zn],['CCC12C3C4(C#CC(=O)[O-])C1C1(CC)C2(C#CC(=O)[O-])C3(CC)C41CC'],pcu,10.70705,5.92064,0.672242,3541.45615,2058.444186,47.73300941,3.477826278
5025,hMOF-5047512,[Zn][Zn],['CCCC12C3C4C5C(C1C53C#CC(=O)[O-])C42C#CC(=O)[O-]'],pcu,9.24998,5.40307,0.614973,2625.042085,1814.464571,76.9506796,7.899837729
5026,hMOF-5047513,[Zn][Zn],"['CCCC12C3C4C5C(C1C53C#CC(=O)[O-])C42C#CC(=O)[O-]', 'CCCc1ncc2c(CCC)c(CCC)n[c]c2c1CCC']",pcu,8.67296,5.64634,0.657747,3211.45848,2127.132521,74.82469275,7.290302648
5027,hMOF-5047514,[Zn][Zn],"['CCCC12C3C4C1(C#CC(=O)[O-])C1C2C3(C#CC(=O)[O-])C41CCC', '[CH2]Cc1nccc2c(CCC)nc(CCC)cc12']",pcu,8.4618,5.61469,0.608001,2691.568523,1938.122859,78.93730212,8.501698327
5028,hMOF-5047516,[Zn][Zn],"['Nc1cc2cc(C(=O)[O-])ccc2cc1C(=O)[O-]', 'NC12C3C4C5(N)C3(C#CC(=O)[O-])C1C5(N)C42C#CC(=O)[O-]']",pcu,9.76567,6.06457,0.710846,3938.306327,2335.616413,31.28055421,1.697296289
5029,hMOF-5047517,[Zn][Zn],"['NC12C3C4(C#CC(=O)[O-])C1C1(N)C4(N)C3(N)C21C#CC(=O)[O-]', 'Nc1cc(C(=O)[O-])c(N)c2c(N)cc(C(=O)[O-])cc12']",pcu,9.89955,5.73676,0.698305,4019.638148,2475.799541,41.47898897,2.747469293
5030,hMOF-5047520,[Zn][Zn],"['NC12C3C4(C#CC(=O)[O-])C1C1(N)C4(N)C3(N)C21C#CC(=O)[O-]', 'Nc1c(C(=O)[O-])c(N)c2ccc(C(=O)[O-])cc2c1N']",pcu,9.15549,6.36619,0.694678,4161.485488,2477.09602,33.19493505,1.877066858
5031,hMOF-5047523,[Zn][Zn],"['O=C([O-])c1ccc2c(-c3ccccc3)c(C(=O)[O-])cc(-c3ccccc3)c2c1', 'O=C([O-])C#CC12C3C4C1C1(c5ccccc5)C2C3C41C#CC(=O)[O-]']",pcu,8.06198,5.48774,0.553431,2198.331127,1649.089258,56.73737567,4.98815824
5032,hMOF-5047524,[Zn][Zn],"['O=C([O-])C#CC12C3C4C5(C#CC(=O)[O-])C3(c3ccccc3)C1(c1ccccc1)C5(c1ccccc1)C42c1ccccc1', 'O=C([O-])c1ccc2c(-c3ccccc3)c(C(=O)[O-])ccc2c1-c1ccccc1']",pcu,7.0014,4.84884,0.459637,1511.181735,1291.327492,67.96752452,7.332843879
5033,hMOF-5047531,[Zn][Zn],"['O=C([O-])c1cc(O)c2c(O)c(C(=O)[O-])ccc2c1O', 'OC1=N[CH]c2c(O)cnc(O)c2[CH]1']",pcu,9.22563,7.24199,0.719914,2889.393419,2070.586237,54.21169168,4.337128101
5034,hMOF-5047561,[Zn][Zn],"['O=C(OF)c1c(F)c(F)c(C(=O)[O-])c2ccc[c]c12', 'O=C([O-])C#CC12C3C4C1C1C2C3C41C#CC(=O)[O-]']",pcu,7.94311,5.47811,0.672706,2791.131287,2315.450611,62.9419825,6.46470265
5035,hMOF-5047578,[Zn][Zn],"['O=C(OBr)c1ccc(C(=O)[O-])c2ccc[c]c12', 'O=C([O-])C#CC12C3C4C1(Br)C1(Br)C4(C#CC(=O)[O-])C3(Br)C21Br']",pcu,6.52735,3.88498,0.598009,1333.926686,1811.581561,48.29859216,5.579835744
5036,hMOF-5047579,[Zn][Zn],['Brc1cnc2[c]c(Br)c(Br)cc2n1'],pcu,7.17887,4.34838,0.607637,1349.744844,1833.073344,47.8581568,6.299230472
5037,hMOF-5047590,[Zn][Zn],['CCc1ccc2c(C(=O)[O-])ccc(C(=O)[O-])c2c1'],pcu,6.58509,4.16225,0.538234,1693.617764,1508.289955,91.34531007,11.13484234
5038,hMOF-5047591,[Zn][Zn],['CCC12C3C4C1(C#CC(=O)[O-])C1(CC)C2C3(C#CC(=O)[O-])C41CC'],pcu,6.38945,4.19605,0.475379,1078.947065,1052.594316,70.18737835,10.54374916
5039,hMOF-5047595,[Zn][Zn],"['[NH]c1c(N)ccc2c(C(=O)[O-])ccc(C(=O)[O-])c12', 'NC12C3C4C5C3(C#CC(=O)[O-])C1C5(N)C42C#CC(=O)[O-]']",pcu,7.36547,5.47788,0.620773,2389.431736,1975.359086,67.70494728,7.42200036
5040,hMOF-5047596,[Zn][Zn],"['Nc1ccc2c(C(=O)[O-])c(N)c(N)c(C(=O)[O-])c2c1N', 'NC12C3(N)C4(N)C5(N)C(N)(C1(N)C35C#CC(=O)[O-])C24C#CC(=O)[O-]']",pcu,7.17419,4.85448,0.55324,1713.791959,1598.744496,73.74179978,8.712941404
5041,hMOF-5047597,[Zn][Zn],"['NC12C3C4C5(N)C3(C#CC(=O)[O-])C1(N)C5(N)C42C#CC(=O)[O-]', 'Nc1cc(N)c2c(C(=O)[O-])ccc(C(=O)[O-])c2c1']",pcu,6.80971,4.32293,0.541166,1728.136337,1507.295123,63.58492328,8.01891326
5042,hMOF-5047598,[Zn][Zn],"['[NH]c1cccc2c(C(=O)[O-])c(N)cc(C(=O)[O-])c12', 'O=C([O-])C#CC12C3C4C1C1C2C3C41C#CC(=O)[O-]']",pcu,8.20382,5.9547,0.639814,2778.835857,2255.187864,77.23343826,8.594641429
5043,hMOF-5047600,[Zn][Zn],['O=C([O-])c1c(-c2cc[c]cc2)c(-c2ccccc2)c(C(=O)[O-])c2ccccc12'],sql,6.46727,3.57963,0.408264,811.900473,834.638355,54.41632324,6.176986721
5044,hMOF-5047603,[Zn][Zn],['O=C([O-])C#CC12C3C4C1C1(O)C4(C#CC(=O)[O-])C3(O)C21O'],pcu,9.88479,7.85857,0.687696,3780.679338,2333.030694,34.34770454,2.223362858
5045,hMOF-5047606,[Zn][Zn],"['O=C(OO)c1cc(O)c(C(=O)[O-])c2cc(O)c(O)[c]c12', 'O=C([O-])C#CC12C3C4C1C1(O)C4(C#CC(=O)[O-])C3C21O']",pcu,7.96539,5.34592,0.666804,2489.054796,2115.339383,76.80072277,8.721570839
5046,hMOF-5047607,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1C1(O)C2C3(O)C41C#CC(=O)[O-]', 'O=C([O-])C#CC12C3C4(O)C1(O)C1C2(O)C3(O)C14C#CC(=O)[O-]']",pcu,10.47129,7.16585,0.698678,3665.221232,2182.541684,30.10940944,1.780834339
5047,hMOF-5047617,[Zn][Zn],['COc1cnc2ccccc2n1'],pcu,6.9551,4.01935,0.53525,1627.391642,1518.113928,66.92934593,8.318832813
5048,hMOF-5047618,[Zn][Zn],['COc1cc2nc(O)cnc2c(OC)c1OC'],pcu,7.24042,4.55961,0.54822,1555.834742,1545.773291,88.10342287,11.35003045
5049,hMOF-5047624,[Zn][Zn],"['CCOC12C3C4C1(C#CC(=O)[O-])C1(OCC)C2C3(C#CC(=O)[O-])C41OCC', 'CCOc1cc2nc(OCC)c(OCC)nc2cc1OCC']",pcu,7.82253,5.93529,0.452048,1621.995934,1290.857822,32.70816436,2.405589253
5050,hMOF-5047630,[Zn][Zn],['N=NC12C3C4C1(C#CC(=O)[O-])C1(N=N)C4(N=N)C3(C#CC(=O)[O-])C21N=N'],pcu,6.02363,3.94311,0.5117,1207.499699,1280.074178,59.36902458,8.00510626
5051,hMOF-5047631,[Zn][Zn],['N=NC12C3C4(C#CC(=O)[O-])C1(N=N)C1C2(C#CC(=O)[O-])C3(N=N)C14N=N'],pcu,10.58396,6.9661,0.64804,2954.632309,1975.247533,28.00700658,1.646071859
5052,hMOF-5047657,[Zn][Zn],['Brc1c[c]c2nc3cc(Br)c(Br)[c]c3nc2c1'],pcu,8.14098,6.26613,0.659268,1802.93337,2112.491437,37.7951294,3.659757752
5053,hMOF-5047664,[Zn][Zn],"['Cc1ccc2c(C(=O)[O-])c3c(C)c(C)cc(C)c3c(C(=O)[O-])c2c1C', 'CC12C3C4C5(C)C3(C#CC(=O)[O-])C1(C)C5(C)C42C#CC(=O)[O-]']",sql,6.39295,4.54694,0.531062,1248.675434,1256.009533,70.98662986,11.08202835
5054,hMOF-5047676,[Zn][Zn],"['NC12C3C4(N)C5(N)C(C1(N)C35C#CC(=O)[O-])C24C#CC(=O)[O-]', 'NC12C3C4C5(N)C3(C#CC(=O)[O-])C1C5(N)C42C#CC(=O)[O-]']",pcu,9.67542,7.32065,0.640434,3463.853179,2159.062847,38.4651758,2.630524051
5055,hMOF-5047679,[Zn][Zn],"['NC12C3C4C5C3(C#CC(=O)[O-])C1(N)C5(N)C42C#CC(=O)[O-]', 'Nc1cccc2c(C(=O)[O-])c3c(N)cccc3c(C(=O)[O-])c12']",pcu,6.55837,4.18478,0.541426,1492.905029,1453.11629,66.81890557,9.639625352
5056,hMOF-5047681,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1(O)C1C2C3(O)C41C#CC(=O)[O-]', 'O=C([O-])C#CC12C3C4C1C1(O)C2C3C41C#CC(=O)[O-]']",pcu,9.96969,8.53934,0.70555,3611.432227,2116.495356,41.68187261,2.986251427
5057,hMOF-5047683,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1(O)C1(O)C2C3(O)C41C#CC(=O)[O-]', 'O=C([O-])c1c2ccc(O)cc2c(C(=O)[O-])c2c(O)c(O)ccc12']",pcu,6.01049,4.4379,0.519312,1317.090627,1358.946762,58.75174384,9.392333058
5058,hMOF-5047684,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1(O)C1(O)C2C3(O)C41C#CC(=O)[O-]', 'O=C([O-])C#CC12C3C4(O)C1(O)C1(O)C2(O)C3(O)C41C#CC(=O)[O-]']",pcu,8.96799,7.35413,0.65989,3235.699606,2176.107422,37.47534488,2.861962407
5059,hMOF-5047695,[Zn][Zn],['N=NC12C3C4C5C(C41C#CC(=O)[O-])C2(N=N)C53C#CC(=O)[O-]'],pcu,8.80463,7.29551,0.656961,3460.382839,2233.886053,40.890872,3.018455312
5060,hMOF-5047721,[Zn][Zn],['Brc1[c]c2ncccc2c2cnc[c]c12'],pcu,4.19762,2.38603,0.310664,91.182383,176.319641,29.64094775,2.005510349
5061,hMOF-5047726,[Zn][Zn],['Brc1[c]ncc2c1c(Br)[c]c1ncccc12'],pcu,3.90937,1.75295,0.285002,49.157574,115.820602,22.34069283,1.436449462
5062,hMOF-5047731,[Zn][Zn],['CCc1cc2ccc3c(C(=O)[O-])cc(CC)c(CC)c3c2cc1C(=O)[O-]'],pcu,8.88036,5.2971,0.6271,2868.790257,1992.746916,75.18637816,7.615819692
5063,hMOF-5047733,[Zn][Zn],['[CH2]c1c([C][O])c(CC)c(CC)c2ccc3c([C][O])c(CC)c(CC)cc3c12'],pcu,8.29416,7.42623,0.669688,2844.157689,2027.157106,93.67370323,9.557963603
5064,hMOF-5047734,[Zn][Zn],['[CH2]c1c(C(=O)[O-])c(CC)cc2cc(CC)c3c(C(=O)[O-])cc(CC)cc3c12'],pcu,7.08355,5.97678,0.595311,2458.411363,1846.013476,70.43720696,7.047499516
5065,hMOF-5047736,[Zn][Zn],"['CCCC12C3C4C5C(C41C#CC(=O)[O-])C2(CCC)C53C#CC(=O)[O-]', 'CCCC12C3C4C5C(C1C53C#N)C42C#N']",pcu,10.76774,7.43601,0.707778,3968.434808,2175.076962,52.58380524,3.758362814
5066,hMOF-5047737,[Zn][Zn],"['Nc1cc2c(cc(N)c3c(N)c(N)c(C(=O)[O-])cc32)c(C(=O)[O-])c1N', 'NC12C3C4C5C3(C#CC(=O)[O-])C1C5(N)C42C#CC(=O)[O-]']",pcu,8.1844,7.02985,0.653445,3120.161732,2043.506188,52.31109489,4.393812463
5067,hMOF-5047738,[Zn][Zn],"['Nc1cc2c(c(N)c(N)c3c(N)c(N)c(C(=O)[O-])c(N)c32)c(C(=O)[O-])c1N', 'NC12C3C4(N)C5(N)C3(C#CC(=O)[O-])C1(N)C5(N)C24C#CC(=O)[O-]']",pcu,8.61207,4.89963,0.620409,2842.892271,1976.322806,53.9213366,4.600023313
5068,hMOF-5047744,[Zn][Zn],"['N#CC12C3C4C1C1(c5ccccc5)C4(C#N)C3(c3ccccc3)C21c1ccccc1', 'O=C([O-])c1ccc2ccc3c(C(=O)[O-])cccc3c2c1']",pcu,8.02758,5.00836,0.616887,2881.116919,2068.165861,80.82204658,7.76844909
5069,hMOF-5047745,[Zn][Zn],"['O=C([O-])c1cc2c(cc(O)c3c(C(=O)[O-])cc(O)cc32)c(O)c1O', 'O=C([O-])C#CC12C3C4(O)C1C1(O)C2C3(O)C41C#CC(=O)[O-]']",pcu,8.65829,5.88112,0.687751,3103.208851,2215.144857,70.38083972,7.272958608
5070,hMOF-5047746,[Zn][Zn],"['O=C([O-])C#CC12C3C4C1(O)C1(O)C2C3(O)C41C#CC(=O)[O-]', 'O=C([O-])c1ccc2c(O)c(O)c3c(C(=O)[O-])ccc(O)c3c2c1']",pcu,8.17876,6.37968,0.699719,3589.645671,2338.516408,47.99030159,3.793722103
5071,hMOF-5047756,[Zn][Zn],['COc1cc(C(=O)[O-])c2ccc3c(OC)c(OC)c(C(=O)[O-])cc3c2c1'],pcu,8.10741,4.54186,0.587297,2140.170805,1724.274404,70.18366983,6.772302445
5072,hMOF-5047765,[Zn][Zn],['N=NC12C3C4C5C3(C#CC(=O)[O-])C1C5(N=N)C42C#CC(=O)[O-]'],pcu,8.99167,5.85076,0.660971,2603.831621,1954.599551,64.86247166,6.345818322
5073,hMOF-5047780,[Zn][Zn],"['O=C([O-])C#CC12C3C4(F)C1C1(F)C2(F)C3(F)C41C#CC(=O)[O-]', 'O=C([O-])c1cc2cc(F)c3cc(C(=O)[O-])c(F)c4cc(F)c(c1)c2c34']",pcu,10.92575,8.17531,0.779073,3908.617804,2204.174406,29.36866338,1.445212383
5074,hMOF-5047792,[Zn][Zn],"['O=C([O-])c1cc2ccc3c(Br)c(C(=O)[O-])cc4c(Br)cc(c1)c2c43', 'O=C([O-])c1cc2ccc3cc(C(=O)[O-])c(Br)c4c(Br)c(Br)c(c1)c2c34']",pcu,10.40932,8.02533,0.787222,2258.02824,1990.61327,50.81889791,4.489564456
5075,hMOF-5047811,[Zn][Zn],['CCc1c(CC)c2c(CC)c([C][O])cc3cc(CC)c4c(CC)c([C][O])cc1c4c32'],pcu,10.69309,6.85778,0.710016,3534.214912,2094.634192,73.77751033,6.54402507
5076,hMOF-5047815,[Zn][Zn],['CCCc1c(CCC)c2cc(C(=O)[O-])cc3c(CCC)cc4cc(C(=O)[O-])cc1c4c32'],pcu,9.99238,6.77554,0.709374,2887.322278,1875.292898,90.96254374,9.909405512
5077,hMOF-5047824,[Zn][Zn],"['Nc1c(C(=O)[O-])cc2ccc3c(N)c(C(=O)[O-])c(N)c4ccc1c2c34', 'NC12C3C4C5(N)C3(C#CC(=O)[O-])C1(N)C5(N)C42C#CC(=O)[O-]']",pcu,11.35,7.46453,0.767437,4386.574193,2281.0817,38.65101134,2.05766855
5078,hMOF-5047825,[Zn][Zn],"['N#CC12C3C4C1C1(N)C2C3C41C#N', 'Nc1c(C(=O)[O-])cc2c(N)c(N)c3c(N)c(C(=O)[O-])cc4ccc1c2c43']",pcu,12.85726,7.99708,0.79474,4170.485288,2095.459824,41.70671747,2.235350178
5079,hMOF-5047849,[Zn][Zn],['COC12C3C4C1(C#CC(=O)[O-])C1(OC)C2C3(C#CC(=O)[O-])C41OC'],pcu,10.12222,7.29751,0.697017,3346.739209,2071.147213,55.63412911,4.428124775
5080,hMOF-5047854,[Zn][Zn],"['[CH2]OC1=C([O])C2=C3[C]4C1=CN=CC4=C(OCC)C=C3[CH]N=C2OCC', 'CCOC12C3C4C1(C#CC(=O)[O-])C1(OCC)C2C3(C#CC(=O)[O-])C41OCC']",pcu,7.90898,5.826,0.645839,3656.435614,2329.797576,59.0665633,4.624891717
5081,hMOF-5047869,[Zn][Zn],"['O=C([O-])c1ccc2ccc3c4cc(C(=O)[O-])c(F)c(F)c4cc(F)c3c2c1', 'O=C([O-])C#CC12C3C4C1(F)C1(F)C2C3(F)C41C#CC(=O)[O-]']",pcu,10.67853,7.98895,0.760058,3987.980361,2307.733709,37.61348329,2.076954854
5082,hMOF-5047870,[Zn][Zn],"['O=C([O-])c1[c]c2c(cc1F)c(F)cc1c2[c]c(F)c2c(F)c(F)c(C(=O)[O-])c(F)c21', 'O=C([O-])C#CC12C3C4C1C1(F)C2C3(F)C41C#CC(=O)[O-]']",pcu,9.62391,8.06596,0.746142,3724.583405,2306.43042,32.33151601,1.670572668
5083,hMOF-5047872,[Zn][Zn],"['O=C([O-])c1cc2c(cc1F)c(F)cc1c2ccc2ccc(C(=O)[O-])c(F)c21', 'O=C([O-])C#CC12C3C4(F)C1C1(F)C2C3(F)C41C#CC(=O)[O-]']",pcu,10.67853,7.93405,0.757612,3951.36264,2248.924511,37.0462795,2.031330244
